Schulnummer,Schulname,Schulform,Adresse,PLZ,Gemeinde,lat,lon,source
134739,"Hilchenbach, GG Müsen",Grundschule,"Kindelsbergstr., Kindelsbergstr. 8",57271,Hilchenbach,50.98919890202781,8.040424633456242,ogc-api-nrw
134764,"Siegen, GG (Verb.) auf dem Hubenfeld",Grundschule,"Wehrstr., Wehrstr. 34",57080,Siegen,50.84516968858291,7.982147273489138,ogc-api-nrw
134790,"Siegen, GG (Verb.) Eiserfeld",Grundschule,"Gilbergstr., Gilbergstr. 1",57080,Siegen,50.8405836325573,7.988396965074491,ogc-api-nrw
134831,"Siegen, GG Friedrich-Flender-Schule",Grundschule,"Engsbachstr., Engsbachstr. 6",57076,Siegen,50.9007353976948,8.037039211310633,ogc-api-nrw
134843,"Siegen, GG Birlenbacherschule",Grundschule,"Am Nöchel, Am Nöchel 9",57078,Siegen,50.90365461223845,7.988765788805158,ogc-api-nrw
134855,"Siegen, GG Albert-Schweitzer-Schule",Grundschule,"Amselweg, Amselweg 14",57078,Siegen,50.91391290672367,7.997846845988417,ogc-api-nrw
134867,"Siegen, GG Glückaufschule",Grundschule,"Glückaufstr., Glückaufstr. 35",57076,Siegen,50.9057707617653,8.023964121814624,ogc-api-nrw
134879,"Siegen, GG Geisweider",Grundschule,"Dahlienweg, Dahlienweg 2",57078,Siegen,50.92015730016711,8.004541773556022,ogc-api-nrw
134892,"Siegen, GG Jung-Stilling-Schule",Grundschule,"Stockweg, Stockweg 85",57076,Siegen,50.89552803363626,8.046844435950277,ogc-api-nrw
134909,"Siegen, GG Sonnenhangschule",Grundschule,"Schelderberg, Schelderberg 41",57072,Siegen,50.880698133121,7.961400963769554,ogc-api-nrw
134910,"Siegen, GG Diesterwegschule",Grundschule,"Rosterstr., Rosterstr. 41",57074,Siegen,50.86715716848967,8.015647210722662,ogc-api-nrw
134922,"Siegen, GG Montessori am Lindenberg",Grundschule,"Westerwaldstr., Westerwaldstr. 52",57074,Siegen,50.86614452953197,8.046406387099603,ogc-api-nrw
134934,"Siegen, GG Giersbergschule",Grundschule,"Giersbergstr., Giersbergstr. 145",57072,Siegen,50.88498754539921,8.042353894338328,ogc-api-nrw
134946,"Siegen, GG Kaan-Marienborn",Grundschule,"Hauptstr., Hauptstr. 77",57074,Siegen,50.87197046529396,8.056179408811069,ogc-api-nrw
134960,"Siegen, KG Hammerhütter",Grundschule,"Gleiwitzer Str., Gleiwitzer Str. 21",57072,Siegen,50.87836995879542,7.993335878093779,ogc-api-nrw
134971,"Siegen, GG Spandauer",Grundschule,"Hans-Kruse-Str., Hans-Kruse-Str. 15",57074,Siegen,50.870128058407865,8.022449017169162,ogc-api-nrw
134995,"Siegen, GG Obenstruth",Grundschule,"Obenstruthstr., Obenstruthstr. 14",57072,Siegen,50.88201049668263,8.0217028340537,ogc-api-nrw
135008,"Siegen, GG Nordschule",Grundschule,"Nordstr., Nordstr. 30",57072,Siegen,50.87857384693416,8.02800076554089,ogc-api-nrw
135033,"Burbach, GG Marktplatz",Grundschule,"Marktplatz, Marktplatz 2",57299,Burbach,50.745205145704205,8.078744242671398,ogc-api-nrw
135045,"Freudenberg, GG Alchen",Grundschule,"Bühler Str., Bühler Str. 11",57258,Freudenberg,50.89973428757407,7.944139794216411,ogc-api-nrw
135057,"Freudenberg, GG Büschergrund",Grundschule,"Hermann-Vomhof-Str., Hermann-Vomhof-Str. 3",57258,Freudenberg,50.90896985198042,7.886053833558794,ogc-api-nrw
135069,"Freudenberg, GG Am Alten Flecken",Grundschule,"Schulstr., Schulstr. 7",57258,Freudenberg,50.89565947765849,7.870999751729322,ogc-api-nrw
135070,"Freudenberg, GG Oberfischbach",Grundschule,"Am Kaltland, Am Kaltland 4",57258,Freudenberg,50.87005791985235,7.914780416928092,ogc-api-nrw
135094,"Kreuztal, GG Bodelschwingh Schule",Grundschule,"Alte Schulstr., Alte Schulstr. 14",57223,Kreuztal,50.935313207756096,8.006993429507759,ogc-api-nrw
135100,"Kreuztal, GG (Verb.) Adolf-Wurmbach",Grundschule,"Eichener Str., Eichener Str. 127",57223,Kreuztal,50.97925289225692,7.96765110872528,ogc-api-nrw
135112,"Kreuztal, GG Fellinghausen",Grundschule,"Schulweg, Schulweg 4",57223,Kreuztal,50.95932187081315,7.977547700724998,ogc-api-nrw
135124,"Kreuztal, GG Jung-Stilling-Schule",Grundschule,"Dr.-Stelbrink-Str., Dr.-Stelbrink-Str. 14",57223,Kreuztal,50.96890727941935,8.037766527212195,ogc-api-nrw
135136,"Kreuztal, KG St. Martin-Schule",Grundschule,"Dr.-Erich-Moning-Str., Dr.-Erich-Moning-Str. 17",57223,Kreuztal,50.95697814744039,7.998700564937522,ogc-api-nrw
135148,"Kreuztal,GG an Dreslers Park",Grundschule,"Ziegeleifeld, Ziegeleifeld 8",57223,Kreuztal,50.96138786613441,7.99071691536309,ogc-api-nrw
135161,"Neunkirchen, GG Salchendorf",Grundschule,"Fasanenstr., Fasanenstr. 7",57290,Neunkirchen,50.797775587987715,8.01453717339212,ogc-api-nrw
135185,"Neunkirchen, GG Kopernikus",Grundschule,"Am Porzhain, Am Porzhain 25",57290,Neunkirchen,50.78826339830105,8.016964564377865,ogc-api-nrw
135197,"Netphen, GG Johannlandschule",Grundschule,"Kirchweg, Kirchweg 30",57250,Netphen,50.855762093093006,8.206822103742544,ogc-api-nrw
135215,"Netphen, GG (Verb.) Frohnhausener Str.",Grundschule,"Frohnhausener Str., Frohnhausener Str. 1",57250,Netphen,50.915455629587946,8.096526197057607,ogc-api-nrw
135240,"Netphen, GG Deuz",Grundschule,"Pestalozzistr., Pestalozzistr. 11",57250,Netphen,50.88631739173124,8.145313381611468,ogc-api-nrw
135264,"Netphen, GG (Verb.) Dreisbachtalschule",Grundschule,"Im Storchennest, Im Storchennest 1",57250,Netphen,50.91639692026182,8.05081400681984,ogc-api-nrw
135288,"Wilnsdorf, GG Vorm Brand",Grundschule,"Vorm Brand, Vorm Brand 30",57234,Wilnsdorf,50.81245966346847,8.10353953258958,ogc-api-nrw
135290,"Wilnsdorf, GG Wilgersdorf",Grundschule,"Jahnstr., Jahnstr. 2",57234,Wilnsdorf,50.814091774395536,8.141181475981664,ogc-api-nrw
135331,"Wilnsdorf, GG Dielfen",Grundschule,"Augraben, Augraben 11",57234,Wilnsdorf,50.85522434216717,8.088839293699449,ogc-api-nrw
135343,"Wilnsdorf, KG Rudersdorf",Grundschule,"Bürgerstr., Bürgerstr. 56",57234,Wilnsdorf,50.840247992954225,8.155372895290117,ogc-api-nrw
135355,"Ense, GG Bernhardusschule Niederense",Grundschule,"Bernhardusplatz, Bernhardusplatz 6",59469,Ense,51.49371983649336,7.993510381450576,ogc-api-nrw
135367,"Ense, KG Fürstenberg",Grundschule,"Am Gelke, Am Gelke 17",59469,Ense,51.48785108942679,7.93977137523469,ogc-api-nrw
135379,"Ense, GG Höingen",Grundschule,"Auf den Kreuzen, Auf den Kreuzen 11",59469,Ense,51.483117905528594,7.974791086596203,ogc-api-nrw
135380,"Lippetal, KG St. Stephanus-Schule",Grundschule,"Schulstr., Schulstr. 9",59510,Lippetal,51.63828836856302,8.100500487889668,ogc-api-nrw
135392,"Lippetal, KG St. Ida-Schule Herzfeld",Grundschule,"Lippstädter Str., Lippstädter Str. 29",59510,Lippetal,51.66316092293597,8.147707118710079,ogc-api-nrw
135409,"Lippetal, KG Ludgerus-Schule Lippborg",Grundschule,"Ludgeristr., Ludgeristr. 5",59510,Lippetal,51.664862169550425,8.04398814384428,ogc-api-nrw
135434,"Möhnesee, GG (Verb.) Möhnesee",Grundschule,"Hospitalstr., Hospitalstr. 14",59519,Möhnesee,51.50111671735216,8.129007171023023,ogc-api-nrw
135446,"Bad Sassendorf, GG Sälzer",Grundschule,"Zur Sälzerschule, Zur Sälzerschule 48",59505,Bad Sassendorf,51.59407243999011,8.158254761047617,ogc-api-nrw
135458,"Soest, GG Hellweg",Grundschule,"Am Hellweg, Am Hellweg 15",59494,Soest,51.55533011955065,8.055907448021788,ogc-api-nrw
135460,"Soest, GG Johannes",Grundschule,"Hamburger Str., Hamburger Str. 29",59494,Soest,51.555895978245815,8.113464489094422,ogc-api-nrw
135471,"Soest, KG Patroklischule",Grundschule,"Schonekindstr., Schonekindstr. 17",59494,Soest,51.57309972291958,8.103115377847196,ogc-api-nrw
135483,"Soest, GG Petrischule",Grundschule,"Oelmüllerweg, Oelmüllerweg 29",59494,Soest,51.57313770747827,8.091685998496912,ogc-api-nrw
135495,"Soest, GG Wiese",Grundschule,"Im Tabrock, Im Tabrock 18",59494,Soest,51.579932936645456,8.117268774328721,ogc-api-nrw
135501,"Soest, KG Bruno",Grundschule,"Niederbergheimer Str., Niederbergheimer Str. 40",59494,Soest,51.5636824692014,8.119372443016404,ogc-api-nrw
135513,"Welver, GG Borgeln",Grundschule,"Bördestr., Bördestr. 74",59514,Welver,51.602858505560434,8.043355974153453,ogc-api-nrw
135525,"Welver, GG Bernhard-Honkamp-Schule",Grundschule,"Im Hagen, Im Hagen 19",59514,Welver,51.61920959492533,7.9612835560657285,ogc-api-nrw
135537,"Werl, KG Walburgisschule",Grundschule,"Paul-Gerhardt-Str., Paul-Gerhardt-Str. 17",59457,Werl,51.554260120878624,7.920356355792947,ogc-api-nrw
135549,"Werl, KG St.Josef-Schule",Grundschule,"Westönner Kirchstr., Westönner Kirchstr. 7",59457,Werl,51.55160720715005,7.961165349399733,ogc-api-nrw
135550,"Werl, KG Marienschule",Grundschule,"Kunibertstr., Kunibertstr. 17",59457,Werl,51.5463391281475,7.879225378924416,ogc-api-nrw
135562,"Werl, KG Petrischule",Grundschule,"Langenwiedenweg, Langenwiedenweg 18",59457,Werl,51.56142887509801,7.913766769151497,ogc-api-nrw
135586,"Wickede, GG Melanchthonschule",Grundschule,"Friedhofstr., Friedhofstr. 4",58739,Wickede (Ruhr),51.49676156435288,7.8684847139934,ogc-api-nrw
135598,"Wickede, GG Engelhardschule",Grundschule,"Kirchstr., Kirchstr. 49",58739,Wickede (Ruhr),51.49673504469038,7.862953397573942,ogc-api-nrw
135604,"Kamen, GG Eichendorff",Grundschule,"In der Kaiserau, In der Kaiserau 29",59174,Kamen,51.571657567995956,7.606929073393576,ogc-api-nrw
135616,"Kamen, GG Diesterweg",Grundschule,"Hammer Str., Hammer Str. 21",59174,Kamen,51.59546534085048,7.669394486382701,ogc-api-nrw
135630,"Kamen, GG (Verb.) Südschule",Grundschule,"Südkamener Str., Südkamener Str. 62",59174,Kamen,51.577920242550164,7.655070795383655,ogc-api-nrw
135653,"Kamen, GG Astrid-Lindgren-Schule",Grundschule,"Westfälische Str., Westfälische Str. 23",59174,Kamen,51.57952925819777,7.711930929564832,ogc-api-nrw
135665,"Kamen, GG Friedrich-Ebert",Grundschule,"Weddinghofer Str., Weddinghofer Str. 97",59174,Kamen,51.59277286945488,7.6485975496911776,ogc-api-nrw
135677,"Kamen, GG Jahn",Grundschule,"Heimstr., Heimstr. 28",59174,Kamen,51.575549563317566,7.603765046533547,ogc-api-nrw
135690,"Unna, GG Lünern",Grundschule,"Lünerner Schulstr., Lünerner Schulstr. 13",59427,Unna,51.54763930676557,7.764247647234208,ogc-api-nrw
135707,"Unna, GG Hemmerde",Grundschule,"Friedhofsweg, Friedhofsweg 2",59427,Unna,51.545479938754255,7.811118870248988,ogc-api-nrw
135720,"Unna, GG Sonnenschule",Grundschule,"Karlstr., Karlstr. 15",59427,Unna,51.52928699480265,7.64929613449996,ogc-api-nrw
135732,"Unna, GG Schillerschule",Grundschule,"Massener Hellweg, Massener Hellweg 7a",59427,Unna,51.53949722940856,7.651993208783651,ogc-api-nrw
135744,"Unna, GG Grilloschule",Grundschule,"Dahlienstr., Dahlienstr. 6",59425,Unna,51.557972001835964,7.684900376180391,ogc-api-nrw
135756,"Unna, KG Katharinenschule",Grundschule,"Bornekampstr., Bornekampstr. 1",59423,Unna,51.53150550290261,7.690305627000798,ogc-api-nrw
135768,"Unna, GG am Friedrichsborn",Grundschule,"Friedrich-Ebert-Str., Friedrich-Ebert-Str. 113",59425,Unna,51.5518663463858,7.684903380612927,ogc-api-nrw
135781,"Unna, GG Osterfeldschule",Grundschule,"Zum Osterfeld, Zum Osterfeld 9",59425,Unna,51.54373150858646,7.728415982037285,ogc-api-nrw
135793,"Bergkamen, GG Gerhart-Hauptmann-Schule",Grundschule,"Am Friedrichsberg, Am Friedrichsberg 33",59192,Bergkamen,51.623369446500675,7.648280967431858,ogc-api-nrw
135823,"Bergkamen, GG Schiller",Grundschule,"Bambergstr., Bambergstr. 79",59192,Bergkamen,51.606717236546565,7.63982204081914,ogc-api-nrw
135835,"Bergkamen, GG Freiherr-von-Ketteler",Grundschule,"Rünther Str., Rünther Str. 100",59192,Bergkamen,51.646433126506686,7.664693987880161,ogc-api-nrw
135847,"Bergkamen, GG Preinschule",Grundschule,"Hermannstr., Hermannstr. 5",59192,Bergkamen,51.616003549734224,7.588570709927157,ogc-api-nrw
135859,"Bergkamen, GG Jahn",Grundschule,"Jahnstr., Jahnstr. 17",59192,Bergkamen,51.60667953371748,7.588643280557188,ogc-api-nrw
135860,"Bergkamen, GG Overberger",Grundschule,"Kamer Heide, Kamer Heide 49",59192,Bergkamen,51.62467725895656,7.669883602277396,ogc-api-nrw
135872,"Bergkamen, GG Pfalz",Grundschule,"Pfalzstr., Pfalzstr. 90",59192,Bergkamen,51.60889543451472,7.621502301817821,ogc-api-nrw
135884,"Fröndenberg/Ruhr, GG Friedhofstr.",Grundschule,"Friedhofstr., Friedhofstr. 13",58730,Fröndenberg/Ruhr,51.476092931468095,7.769796504711483,ogc-api-nrw
135896,"Fröndenberg/Ruhr, KG Overbergschule",Grundschule,"Overbergstr., Overbergstr. 18",58730,Fröndenberg/Ruhr,51.47645747626329,7.77197548175183,ogc-api-nrw
135902,"Fröndenberg/Ruhr, GG Sonnenbergschule",Grundschule,"Sonnenbergstr., Sonnenbergstr. 18",58730,Fröndenberg/Ruhr,51.47572483394195,7.716988300076297,ogc-api-nrw
135926,"Bönen, GG Goetheschule",Grundschule,"Wolfgang-Fräger-Str., Wolfgang-Fräger-Str. 1",59199,Bönen,51.595348937499395,7.753814255791044,ogc-api-nrw
135938,"Bönen, GG Hellwegschule",Grundschule,"Weetfelder Str., Weetfelder Str. 1",59199,Bönen,51.60016079054373,7.777001537348707,ogc-api-nrw
135951,"Holzwickede, GG Nordschule",Grundschule,"Nordstr., Nordstr. 54",59439,Holzwickede,51.50930549401191,7.617593394846986,ogc-api-nrw
135963,"Holzwickede, GG Paul-Gerhardt-Schule",Grundschule,"Schulstr., Schulstr. 8",59439,Holzwickede,51.482427083531206,7.630590422468219,ogc-api-nrw
135975,"Holzwickede, KG Aloysiusschule",Grundschule,"Hauptstr., Hauptstr. 64",59439,Holzwickede,51.4988769033743,7.615517378492781,ogc-api-nrw
135987,"Holzwickede, EG Dudenroth",Grundschule,"Im Hof, Im Hof 2",59439,Holzwickede,51.49645497764876,7.618313575940415,ogc-api-nrw
135999,"Hamm, GG Jahnschule",Grundschule,"Dortmunder Str., Dortmunder Str. 170",59077,Hamm,51.662939852618415,7.74601800089274,ogc-api-nrw
136001,"Hamm, GG Schillerschule",Grundschule,"Kopernikusstr., Kopernikusstr. 13 a",59077,Hamm,51.63630562160063,7.744339532435406,ogc-api-nrw
136013,"Hamm, GG Lessingschule",Grundschule,"Holzstr., Holzstr. 16",59077,Hamm,51.65852559230286,7.739373706686911,ogc-api-nrw
136025,"Hamm, GG Selmigerheide",Grundschule,"Auf der Horst, Auf der Horst 18",59077,Hamm,51.63814760752436,7.777439434287611,ogc-api-nrw
136037,"Hamm, GG Carl-Orff-Schule",Grundschule,"An der Windmühle, An der Windmühle 14-16",59069,Hamm,51.62857051075077,7.854964653973048,ogc-api-nrw
136050,"Hamm, GG Im grünen Winkel",Grundschule,"Brandheide, Brandheide 94",59071,Hamm,51.67464364466741,7.884724032822654,ogc-api-nrw
136062,"Hamm, GG (Verb.) Maximilianschule",Grundschule,"Alter Uentroper Weg, Alter Uentroper Weg 225",59071,Hamm,51.69173119731585,7.895516772632802,ogc-api-nrw
136074,"Bad Berleburg, GG Burgfeld",Grundschule,"Eichenweg, Eichenweg 12",57319,Bad Berleburg,51.05727760084636,8.38898069148488,ogc-api-nrw
136086,"Bad Berleburg, GG Im Odeborntal",Grundschule,"Schüllarhammer, Schüllarhammer 7",57319,Bad Berleburg,51.07608041790386,8.415255484525092,ogc-api-nrw
136098,"Bad Laasphe, GG (Verb.) Bahnhofstraße",Grundschule,"Bahnhofstr., Bahnhofstr. 35",57334,Bad Laasphe,50.92898719711297,8.414981466497245,ogc-api-nrw
136104,"Bad Berleburg, GG Aue-Wingeshausen",Grundschule,"An der Schule, An der Schule 6",57319,Bad Berleburg,51.05922655522809,8.282532652813318,ogc-api-nrw
136128,"Bad Berleburg, GG (Verb.) Edertalschule",Grundschule,"Zum Kinderzentrum, Zum Kinderzentrum 2",57319,Bad Berleburg,51.03538582251611,8.353156713791876,ogc-api-nrw
136153,"Bad Berleburg, GG Unterm Heiligenberg",Grundschule,"Unterm Heiligenberg, Unterm Heiligenberg 2",57319,Bad Berleburg,51.022198396929795,8.513615956061876,ogc-api-nrw
136189,"Erndtebrück, GG Schulstr.",Grundschule,"Schulstr., Schulstr. 2",57339,Erndtebrück,50.986114100856774,8.25342780975108,ogc-api-nrw
136190,"Bad Laasphe, GG Banfe",Grundschule,"Schulstr., Schulstr. 12",57334,Bad Laasphe,50.91609330123871,8.352265499870871,ogc-api-nrw
136207,"Bad Laasphe, GG Feudingen",Grundschule,"Tannenwald, Tannenwald 9",57334,Bad Laasphe,50.944240304517635,8.303776629032319,ogc-api-nrw
136281,"Düsseldorf, GH Graf-Recke-Str.",Hauptschule,"Graf-Recke-Str., Graf-Recke-Str. 230",40235,Düsseldorf,51.24605494222856,6.823128353062144,ogc-api-nrw
136323,"Düsseldorf, KH Itterstr.",Hauptschule,"Itterstr., Itterstr. 16",40589,Düsseldorf,51.17487938480723,6.830846833006313,ogc-api-nrw
136359,"Düsseldorf, GH Dumont-Lindemann",Hauptschule,"Weberstr., Weberstr. 3",40215,Düsseldorf,51.209878876476395,6.779375132543906,ogc-api-nrw
136384,"Düsseldorf, GH Schule am Eller Forst",Hauptschule,"Vennhauser Allee, Vennhauser Allee 167",40627,Düsseldorf,51.20619223176088,6.858023706560067,ogc-api-nrw
136440,"Düsseldorf, KH St.-Benedikt-Schule",Hauptschule,"Charlottenstr., Charlottenstr. 110",40210,Düsseldorf,51.223840043297066,6.790461848285005,ogc-api-nrw
136505,"Düsseldorf, GH Benrath",Hauptschule,"Melanchthonstr., Melanchthonstr. 2",40597,Düsseldorf,51.166830051779506,6.867515586664929,ogc-api-nrw
136566,"Düsseldorf, GH Rather Kreuzweg",Hauptschule,"Rather Kreuzweg, Rather Kreuzweg 21",40472,Düsseldorf,51.262789386314864,6.808060382618344,ogc-api-nrw
136967,"Essen, KH Marienschule",Hauptschule,"Steeler Bergstr., Steeler Bergstr. 8",45276,Essen,51.445497715542956,7.087898080182784,ogc-api-nrw
136980,"Essen, GH an der Wächtlerstraße",Hauptschule,"Wächtlerstr., Wächtlerstr. 37",45139,Essen,51.45170395280131,7.026122144072209,ogc-api-nrw
137364,"Essen, GH Bochold",Hauptschule,"Jahnstr., Jahnstr. 46",45355,Essen,51.4743479877362,6.966131543059981,ogc-api-nrw
137674,"Leverkusen, GH Theodor-Wuppermann",Hauptschule,"Scharnhorststr., Scharnhorststr. 5",51377,Leverkusen,51.03186119201268,7.018115578281431,ogc-api-nrw
137716,"Mönchengladbach, KH Neuwerk",Hauptschule,"Nespelerstr., Nespelerstr. 75",41066,Mönchengladbach,51.22072945321951,6.466678701231612,ogc-api-nrw
137728,"Mönchengladbach, KH Anna Schiller",Hauptschule,"Geusenstr., Geusenstr. 29",41179,Mönchengladbach,51.15019114547801,6.367066808655914,ogc-api-nrw
137807,"Mönchengladbach, GH Heinrich-Lersch",Hauptschule,"Rohrstr., Rohrstr. 43",41065,Mönchengladbach,51.199058940208715,6.461111259322238,ogc-api-nrw
137947,"Mülheim an der Ruhr, GH Sch.a.Hexbachtal",Hauptschule,"Borbecker Str., Borbecker Str. 86-92",45475,Mülheim an der Ruhr,51.46131637364847,6.907340013761112,ogc-api-nrw
138344,"Mönchengladbach, GH Comenius-Schule",Hauptschule,"Dohler Str., Dohler Str. 79",41238,Mönchengladbach,51.17665409671664,6.462743411695908,ogc-api-nrw
138368,"Mönchengladbach, GH Kirschhecke",Hauptschule,"Kirschhecke, Kirschhecke 10",41199,Mönchengladbach,51.14044694774122,6.457924376372911,ogc-api-nrw
138393,"Mönchengladbach, GH Dohr",Hauptschule,"Altenbroicher Str., Altenbroicher Str. 50-52",41238,Mönchengladbach,51.1538126491898,6.463324921417722,ogc-api-nrw
138538,"Wuppertal, KH St.-Laurentius-Schule",Hauptschule,"Bundesallee, Bundesallee 30",42103,Wuppertal,51.25296992346037,7.1349919829184705,ogc-api-nrw
138540,"Wuppertal, KH Bernhard-Letterhaus-Schule",Hauptschule,"Carnaper Str., Carnaper Str. 13",42283,Wuppertal,51.27307340419037,7.191397284658144,ogc-api-nrw
138629,"Wuppertal, GH Helene-Weber-Schule",Hauptschule,"Dieckerhoffstr., Dieckerhoffstr. 6",42389,Wuppertal,51.272290774592435,7.243943555634515,ogc-api-nrw
138680,"Wuppertal, GH Oberbarmen",Hauptschule,"Hügelstr., Hügelstr. 8",42277,Wuppertal,51.2760125081468,7.224775255996886,ogc-api-nrw
138708,"Wuppertal, GH Barmen-Südwest",Hauptschule,"Emilienstr., Emilienstr. 36",42287,Wuppertal,51.26362941649798,7.1878261936608645,ogc-api-nrw
138848,"Duisburg, GH Ludgerusstraße",Hauptschule,"Ludgerusstr., Ludgerusstr. 1",47179,Duisburg,51.528261811540844,6.748616135182686,ogc-api-nrw
139099,"Velbert, GH Martin-Luther-King-Schule",Hauptschule,"Grünstr., Grünstr. 35",42551,Velbert,51.340195733720854,7.051707893741041,ogc-api-nrw
139166,"Erkrath, GH Carl-Fuhlrott-Schule",Hauptschule,"Rankestr., Rankestr. 2",40699,Erkrath,51.20806429502959,6.9648873950744745,ogc-api-nrw
139518,"Korschenbroich, GH Korschenbroich",Hauptschule,"Von-Stauffenberg-Str., Von-Stauffenberg-Str. 47",41352,Korschenbroich,51.192753976565704,6.551790237194174,ogc-api-nrw
139671,"Schwalmtal, GH Schwalmtal",Hauptschule,"Schulstr., Schulstr. 50",41366,Schwalmtal,51.214638039726786,6.281117812521494,ogc-api-nrw
139701,"Viersen, GH Max-von-der-Grün-Schule",Hauptschule,"Hindenburgstr., Hindenburgstr. 128",41749,Viersen,51.28342371103349,6.3587483466765296,ogc-api-nrw
139828,"Goch, GH Gustav-Adolf-Schule",Hauptschule,"Wiesenstr., Wiesenstr. 87",47574,Goch,51.68378604388591,6.153253673391698,ogc-api-nrw
139993,"Moers, GH Justus-von-Liebig-Schule",Hauptschule,"Römerstr., Römerstr. 597",47443,Moers,51.45446166793979,6.654552520100042,ogc-api-nrw
140272,"Rees, GH Rheinschule Rees",Hauptschule,"Westring, Westring 6",46459,Rees,51.76010668917072,6.390138863906653,ogc-api-nrw
140387,"Hückeswagen, GH Weststraße",Hauptschule,"Weststr., Weststr. 41",42499,Hückeswagen,51.15140938971376,7.332029302679035,ogc-api-nrw
140478,"Leverkusen, KH Im Hederichsfeld",Hauptschule,"Im Hederichsfeld, Im Hederichsfeld 19",51379,Leverkusen,51.06464623358855,7.00511159479622,ogc-api-nrw
140545,"Bonn, GH Karl-Simrock-Schule",Hauptschule,"Am Burggraben, Am Burggraben 20",53121,Bonn,50.72461003472159,7.07248440050557,ogc-api-nrw
140594,"Bonn, GH August-Macke-Schule",Hauptschule,"Gaußstr., Gaußstr. 2",53125,Bonn,50.70193912274273,7.0537145900220475,ogc-api-nrw
140673,"Bonn, GH Johannes-Rau-Schule",Hauptschule,"Albertus-Magnus-Str., Albertus-Magnus-Str. 21",53177,Bonn,50.674819132589704,7.168365955818533,ogc-api-nrw
140685,"Bonn, KH St.Hedwig-Schule",Hauptschule,"An der Josefshöhe, An der Josefshöhe 1",53117,Bonn,50.75147541851433,7.077420408615341,ogc-api-nrw
140843,"Köln, GH Kurt-Tucholsky-Schule",Hauptschule,"Helene-Weber-Platz, Helene-Weber-Platz 3-5",51109,Köln,50.9350785977714,7.057588500652121,ogc-api-nrw
140867,"Köln, GH Bilderstöckchen",Hauptschule,"Reutlinger Str., Reutlinger Str. 49",50739,Köln,50.968604536917205,6.932785440006729,ogc-api-nrw
140879,"Köln, GH Ursula-Kuhr-Schule",Hauptschule,"Volkhovener Weg, Volkhovener Weg 140",50767,Köln,51.007939848630684,6.89783552256798,ogc-api-nrw
140892,"Köln, KH Adolph-Kolping-Schule",Hauptschule,"Falckensteinstr., Falckensteinstr. 34",51103,Köln,50.944291202260246,7.0054997986445695,ogc-api-nrw
140909,"Köln, KH Großer Griechenmarkt",Hauptschule,"Großer Griechenmarkt, Großer Griechenmarkt 76",50676,Köln,50.93209540058848,6.950444761124641,ogc-api-nrw
140960,"Köln, GH Baadenberger Str.",Hauptschule,"Baadenberger Str., Baadenberger Str. 111",50825,Köln,50.964378595141355,6.918673896429093,ogc-api-nrw
141021,"Köln, KH Kath. Hauptschule am Rhein",Hauptschule,"Niederichstr., Niederichstr. 1-3",50668,Köln,50.94844138625526,6.963023333278238,ogc-api-nrw
141070,"Köln, GH Tiefentalstr.",Hauptschule,"Tiefentalstr., Tiefentalstr. 66",51063,Köln,50.97532541501227,7.009013637330686,ogc-api-nrw
141082,"Köln, GH Nelson-Mandela-Schule",Hauptschule,"Wuppertaler Str., Wuppertaler Str. 19",51067,Köln,50.96010598727431,7.023178853188663,ogc-api-nrw
141161,"Bedburg, GH Arnold-von-Harff-Schule",Hauptschule,"Goethestr., Goethestr. 3",50181,Bedburg,50.987258278694206,6.565614623316663,ogc-api-nrw
141173,"Bergheim, GH Erich Kästner",Hauptschule,"Gutenbergstr., Gutenbergstr. 10",50126,Bergheim,50.94930347301421,6.6316709953396735,ogc-api-nrw
141240,"Kerpen, GH Mühlengraben",Hauptschule,"Mühlengraben, Mühlengraben 5-7",50169,Kerpen,50.912605475578,6.713205476922484,ogc-api-nrw
141252,"Kerpen, GH Adolf-Kolping-Schule",Hauptschule,"Schulstr., Schulstr. 30-32",50171,Kerpen,50.87011363504709,6.688379423398384,ogc-api-nrw
141276,"Erftstadt, GH Theodor-Heuss-Schule",Hauptschule,"Dr.-Josef-Fieger-Str., Dr.-Josef-Fieger-Str. 1",50374,Erftstadt,50.8053977541834,6.771418062375516,ogc-api-nrw
141331,"Bad Münstereifel, GH Friedrich-Haass",Hauptschule,"Trierer Str., Trierer Str. 16",53902,Bad Münstereifel,50.55041907840016,6.763066888742794,ogc-api-nrw
141367,"Zülpich, GH Keltenweg",Hauptschule,"Keltenweg, Keltenweg 10",53909,Zülpich,50.691711525258164,6.65506576369046,ogc-api-nrw
141392,"Hellenthal, GH Kalberbenden",Hauptschule,"Kalberbenden, Kalberbenden 14",53940,Hellenthal,50.48916020924107,6.439915578676053,ogc-api-nrw
141483,"Brühl, GH Clemens-August-Schule",Hauptschule,"Clemens-August-Str., Clemens-August-Str. 33",50321,Brühl,50.826572772792666,6.898014066790631,ogc-api-nrw
141513,"Frechen, GH Herbertskaul",Hauptschule,"Kapfenberger Str., Kapfenberger Str. 50",50226,Frechen,50.90167701647844,6.809279454847137,ogc-api-nrw
141549,"Hürth, GH Kendenich",Hauptschule,"Steinackerstr., Steinackerstr. 6",50354,Hürth,50.86402053204058,6.884903790773476,ogc-api-nrw
